
author_number_beds,author_number_icu_beds,author_number_ventilators,city_id,city_name,country_iso,country_name,data_last_refreshed,female,female-0-19,female-20-29,female-30-39,female-40-49,female-50-59,female-60-69,female-70-79,female-80>,health_region_id,health_region_name,last_updated_number_beds,last_updated_number_covid_icu_beds,last_updated_number_icu_beds,last_updated_number_ventilators,male,male-0-19,male-20-29,male-30-39,male-40-49,male-50-59,male-60-69,male-70-79,male-80>,number_beds,number_covid_icu_beds,number_icu_beds,number_ventilators,population,state_id,state_name,state_num_id
DataSUS,DataSUS,DataSUS,2400109,Acari,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24004,4ª Região de Saúde - Caicó,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,20,0,0,1,11136,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2400208,Açu,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24008,8ª Região de Saúde - Açu,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,45,10,0,5,58017,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2400307,Afonso Bezerra,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24003,3ª Região de Saúde - João Câmara,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,9,0,0,0,11035,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2400406,Água Nova,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24006,6ª Região de Saúde - Pau dos Ferros,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,3252,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2400505,Alexandria,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24006,6ª Região de Saúde - Pau dos Ferros,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,83,0,0,3,13577,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2400604,Almino Afonso,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24006,6ª Região de Saúde - Pau dos Ferros,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,31,0,0,0,4735,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2400703,Alto do Rodrigues,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24008,8ª Região de Saúde - Açu,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,11,0,0,0,14529,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2400802,Angicos,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24008,8ª Região de Saúde - Açu,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,18,0,0,0,11714,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2400901,Antônio Martins,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24006,6ª Região de Saúde - Pau dos Ferros,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,21,0,0,1,7145,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2401008,Apodi,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24002,2ª Região de Saúde - Mossoró,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,39,5,0,3,35845,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2401107,Areia Branca,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24002,2ª Região de Saúde - Mossoró,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,22,0,0,1,27774,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2401206,Arês,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24001,1ª Região de Saúde - São José de Mipibu,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,13,0,0,0,14306,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2401305,Augusto Severo,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24002,2ª Região de Saúde - Mossoró,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,9655,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2401404,Baía Formosa,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24001,1ª Região de Saúde - São José de Mipibu,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,3,0,0,0,9271,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2401453,Baraúna,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24002,2ª Região de Saúde - Mossoró,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,17,0,0,0,28374,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2401503,Barcelona,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24005,5ª Região de Saúde - Santa Cruz,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,6,0,0,0,3998,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2401602,Bento Fernandes,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24003,3ª Região de Saúde - João Câmara,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,5,0,0,0,5497,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2401651,Bodó,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24004,4ª Região de Saúde - Caicó,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,2223,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2401701,Bom Jesus,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24005,5ª Região de Saúde - Santa Cruz,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,10,0,0,0,10210,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2401800,Brejinho,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24001,1ª Região de Saúde - São José de Mipibu,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,6,0,0,0,12699,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2401859,Caiçara do Norte,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24003,3ª Região de Saúde - João Câmara,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,6549,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2401909,Caiçara do Rio do Vento,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24003,3ª Região de Saúde - João Câmara,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,6,0,0,0,3684,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2402006,Caicó,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24004,4ª Região de Saúde - Caicó,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,141,30,0,32,67952,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2402105,Campo Redondo,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24005,5ª Região de Saúde - Santa Cruz,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,8,0,0,1,11217,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2402204,Canguaretama,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24001,1ª Região de Saúde - São José de Mipibu,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,1,34276,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2402303,Caraúbas,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24002,2ª Região de Saúde - Mossoró,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,21,0,0,0,20493,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2402402,Carnaúba dos Dantas,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24004,4ª Região de Saúde - Caicó,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,22,0,0,0,8180,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2402501,Carnaubais,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24008,8ª Região de Saúde - Açu,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,11,0,0,0,10759,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2402600,Ceará-Mirim,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24003,3ª Região de Saúde - João Câmara,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,27,0,0,2,73497,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2402709,Cerro Corá,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24004,4ª Região de Saúde - Caicó,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,13,0,0,0,11179,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2402808,Coronel Ezequiel,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24005,5ª Região de Saúde - Santa Cruz,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,7,0,0,0,5506,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2402907,Coronel João Pessoa,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24006,6ª Região de Saúde - Pau dos Ferros,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,3,0,0,1,4912,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2403004,Cruzeta,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24004,4ª Região de Saúde - Caicó,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,8,0,0,0,7998,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2403103,Currais Novos,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24004,4ª Região de Saúde - Caicó,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,68,5,0,8,44786,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2403202,Doutor Severiano,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24006,6ª Região de Saúde - Pau dos Ferros,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,12,0,0,0,7076,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2403251,Parnamirim,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24007,7ª Região de Saúde - Metropolitana,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,190,17,10,49,261469,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2403301,Encanto,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24006,6ª Região de Saúde - Pau dos Ferros,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,11,0,0,0,5638,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2403400,Equador,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24004,4ª Região de Saúde - Caicó,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,11,0,0,0,6045,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2403509,Espírito Santo,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24001,1ª Região de Saúde - São José de Mipibu,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,10505,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2403608,Extremoz,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24007,7ª Região de Saúde - Metropolitana,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,16,0,0,2,28583,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2403707,Felipe Guerra,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24002,2ª Região de Saúde - Mossoró,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,10,0,0,1,5985,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2403756,Fernando Pedroza,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24008,8ª Região de Saúde - Açu,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,3054,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2403806,Florânia,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24004,4ª Região de Saúde - Caicó,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,9116,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2403905,Francisco Dantas,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24006,6ª Região de Saúde - Pau dos Ferros,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,2824,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2404002,Frutuoso Gomes,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24006,6ª Região de Saúde - Pau dos Ferros,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,19,0,0,0,4068,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2404101,Galinhos,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24003,3ª Região de Saúde - João Câmara,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,2786,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2404200,Goianinha,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24001,1ª Região de Saúde - São José de Mipibu,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,10,0,0,1,26328,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2404309,Governador Dix-Sept Rosado,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24002,2ª Região de Saúde - Mossoró,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,8,0,0,0,13037,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2404408,Grossos,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24002,2ª Região de Saúde - Mossoró,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,9,0,0,0,10383,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2404507,Guamaré,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24003,3ª Região de Saúde - João Câmara,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,22,5,0,8,15659,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2404606,Ielmo Marinho,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24003,3ª Região de Saúde - João Câmara,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,1,0,0,1,13766,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2404705,Ipanguaçu,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24008,8ª Região de Saúde - Açu,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,15491,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2404804,Ipueira,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24004,4ª Região de Saúde - Caicó,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,2241,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2404853,Itajá,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24008,8ª Região de Saúde - Açu,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,7548,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2404903,Itaú,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24006,6ª Região de Saúde - Pau dos Ferros,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,9,0,0,0,5878,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2405009,Jaçanã,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24005,5ª Região de Saúde - Santa Cruz,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,12,0,0,1,9133,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2405108,Jandaíra,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24003,3ª Região de Saúde - João Câmara,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,3,0,0,0,6878,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2405207,Janduís,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24002,2ª Região de Saúde - Mossoró,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,10,0,0,0,5268,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2405306,Boa Saúde,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24005,5ª Região de Saúde - Santa Cruz,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,11,0,0,0,10181,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2405405,Japi,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24005,5ª Região de Saúde - Santa Cruz,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,1,0,0,2,5055,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2405504,Jardim de Angicos,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24003,3ª Região de Saúde - João Câmara,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,3,0,0,0,2612,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2405603,Jardim de Piranhas,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24004,4ª Região de Saúde - Caicó,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,16,0,0,1,14837,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2405702,Jardim do Seridó,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24004,4ª Região de Saúde - Caicó,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,21,0,0,0,12396,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2405801,João Câmara,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24003,3ª Região de Saúde - João Câmara,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,18,5,0,4,34955,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2405900,João Dias,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24006,6ª Região de Saúde - Pau dos Ferros,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,2,0,0,1,2654,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2406007,José da Penha,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24006,6ª Região de Saúde - Pau dos Ferros,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,18,0,0,0,5951,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2406106,Jucurutu,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24004,4ª Região de Saúde - Caicó,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,33,0,0,0,18295,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2406155,Jundiá,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24001,1ª Região de Saúde - São José de Mipibu,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,3898,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2406205,Lagoa d'Anta,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24001,1ª Região de Saúde - São José de Mipibu,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,2,0,0,0,6769,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2406304,Lagoa de Pedras,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24001,1ª Região de Saúde - São José de Mipibu,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,7544,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2406403,Lagoa de Velhos,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24005,5ª Região de Saúde - Santa Cruz,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,4,0,0,0,2732,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2406502,Lagoa Nova,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24004,4ª Região de Saúde - Caicó,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,14,0,0,1,15614,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2406601,Lagoa Salgada,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24001,1ª Região de Saúde - São José de Mipibu,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,8245,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2406700,Lajes,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24003,3ª Região de Saúde - João Câmara,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,21,0,0,0,11277,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2406809,Lajes Pintadas,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24005,5ª Região de Saúde - Santa Cruz,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,8,0,0,0,4759,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2406908,Lucrécia,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24006,6ª Região de Saúde - Pau dos Ferros,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,8,0,0,1,3996,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2407005,Luís Gomes,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24006,6ª Região de Saúde - Pau dos Ferros,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,16,0,0,0,10116,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2407104,Macaíba,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24007,7ª Região de Saúde - Metropolitana,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,25,10,0,7,80792,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2407203,Macau,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24003,3ª Região de Saúde - João Câmara,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,52,10,0,4,31814,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2407252,Major Sales,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24006,6ª Região de Saúde - Pau dos Ferros,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,7,0,0,0,4020,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2407302,Marcelino Vieira,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24006,6ª Região de Saúde - Pau dos Ferros,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,8347,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2407401,Martins,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24006,6ª Região de Saúde - Pau dos Ferros,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,10,0,0,0,8725,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2407500,Maxaranguape,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24003,3ª Região de Saúde - João Câmara,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,12371,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2407609,Messias Targino,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24002,2ª Região de Saúde - Mossoró,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,9,0,0,0,4601,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2407708,Montanhas,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24001,1ª Região de Saúde - São José de Mipibu,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,14,0,0,0,11251,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2407807,Monte Alegre,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24001,1ª Região de Saúde - São José de Mipibu,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,11,0,0,1,22451,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2407906,Monte das Gameleiras,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24001,1ª Região de Saúde - São José de Mipibu,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,6,0,0,0,2105,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2408003,Mossoró,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24002,2ª Região de Saúde - Mossoró,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,618,75,105,186,297378,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2408102,Natal,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24007,7ª Região de Saúde - Metropolitana,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,2112,172,297,607,884122,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2408201,Nísia Floresta,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24001,1ª Região de Saúde - São José de Mipibu,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,24,0,0,0,27602,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2408300,Nova Cruz,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24001,1ª Região de Saúde - São José de Mipibu,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,17,0,0,1,37343,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2408409,Olho-d'Água do Borges,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24006,6ª Região de Saúde - Pau dos Ferros,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,7,0,0,0,4258,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2408508,Ouro Branco,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24004,4ª Região de Saúde - Caicó,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,4812,RN,Rio Grande do Norte,24
DataSUS,DataSUS,DataSUS,2408607,Paraná,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,24006,6ª Região de Saúde - Pau dos Ferros,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,4,0,0,1,4254,RN,Rio Grande do Norte,24
